8192 4096
38 1093 4648 6195 6526 7560
2068 2718 3567 3861 4265 4954
5118 5251 5273 7228 7496 7734
1332 2146 4197 4584 5705 7109
1032 2851 3151 4420 6137 6445
27 699 1290 2950 3723 6064
367 1689 1753 2142 4089 5055
610 2134 3246 6827 7847 7964
1960 2326 2547 3882 4658 6331
4123 5634 6505 7266 7917 8002
3802 4737 6870 7060 7236 7834
1524 2409 4275 4531 5483 7531
322 1123 1427 1974 2312 4925
1 1285 3375 3789 6433 7619
603 1412 4889 5169 6619 8091
2225 4162 4427 6557 6820 6844
597 726 2415 3098 4796 6345
678 743 2868 2973 3031 5154
77 4410 4685 5813 6894 8136
1793 6543 6779 7152 7693 8046
632 2695 2819 2871 4429 6672
365 1647 2850 3955 5380 6124
1874 2325 3939 5128 6329 7462
1262 1456 1931 2317 3516 7669
54 699 880 4667 6059 7368
590 1318 3760 4230 4514 6843
349 3068 3719 5014 5248 7203
1066 3781 3880 5070 6531 7249
2013 4538 5151 5180 5868 7853
3008 4406 5111 5784 5999 7775
984 1054 2104 3139 5699 6942
2079 2613 4085 5168 6277 7921
730 2482 2557 3131 4099 6638
928 1467 1820 2025 4549 6436
320 2276 6113 6480 6781 7216
210 1184 1839 2151 4383 8135
390 770 3199 5029 7476 7695
1861 3978 5411 6190 7242 7712
1111 2049 2771 3312 5353 7955
443 1031 1586 2612 4019 5511
444 1134 2345 3154 3322 5014
104 1655 2233 2546 3376 4037
891 2261 2628 4073 5234 7320
228 380 2070 2806 4294 4798
27 347 5748 6408 6814 7764
1324 1447 3731 5179 5498 6238
1878 4175 4385 5632 5729 7364
601 1685 3812 5922 7447 7614
161 1668 3079 3176 4710 6900
315 2052 3084 4364 6771 8048
69 934 3856 4645 5626 7129
2436 3368 4619 5591 6373 7799
816 3561 4668 4753 6294 7482
299 2814 2994 3366 3460 3995
196 2116 4801 4808 6747 7606
1335 4851 5501 5938 6266 7529
1896 4285 4554 5728 6211 7556
129 1505 2007 5381 6102 6854
2321 3831 3898 4325 4837 6023
690 793 1713 2243 5010 5962
367 799 4741 5992 7233 7577
657 5482 5738 6490 6914 7904
464 468 1612 2224 3004 5036
1704 2055 3413 3698 5407 5634
2460 2524 4677 5941 6912 7358
193 413 1159 4450 7760 8061
1243 3535 4974 6391 7541 8030
1177 1420 2065 4010 6351 6968
219 452 4286 5236 6166 7946
500 1534 2807 4371 7037 7193
1953 2426 2681 2704 5566 6660
2136 3157 4900 6315 6373 7599
919 1487 1490 2105 2300 3419
4075 6251 6681 7033 7104 7928
2913 3423 5943 6833 7799 7922
2442 4438 7083 7514 7657 8169
436 2252 3790 4248 6307 6528
203 344 1488 1541 3254 4426
879 1379 3836 5817 6103 7967
1829 2114 3025 3695 4368 6175
238 1916 4836 5244 6883 7773
601 906 1476 3411 4146 4526
160 5185 6036 6566 6840 7117
93 195 2064 2398 6479 7862
404 1459 2992 3987 5592 6438
1120 1667 1748 2153 5720 6837
4133 5017 5455 5474 5709 6016
406 2381 2672 6534 6618 8178
542 4502 5082 5592 6777 7573
390 2489 2523 2658 3028 4564
1248 1272 4161 4271 4934 6267
538 1333 4212 6508 6702 7660
264 369 2438 2743 3700 6651
14 115 2096 2292 4687 7685
681 1381 3718 4760 7133 7725
724 2021 3040 3318 5541 7205
305 1179 2642 5787 5975 6645
3399 4612 5027 5486 6309 6504
0 139 1624 2595 2605 4799
308 901 1238 1300 3336 6379
256 326 3300 5556 6666 8047
844 2477 3764 4456 4749 6221
3409 4459 5172 5373 5493 5532
152 5753 6842 6978 7897 7903
1855 2263 3821 6146 6706 6941
418 1578 1598 2775 5648 6302
1570 2876 3657 3979 6816 6893
361 1068 3927 6588 7172 8151
545 1720 3803 5981 6784 7052
3333 4743 5513 6177 6429 8115
1242 1383 5933 6003 7431 7563
61 2916 4930 5893 6337 6860
523 818 982 2361 6513 7451
461 2169 2397 4013 4092 7669
1158 2694 3265 4562 6196 7123
751 784 1790 3439 4729 7453
286 893 4890 6245 7705 8095
1158 2337 2457 3663 4864 5673
85 201 6414 6432 7727 7895
51 634 3010 5604 5940 8062
470 2570 3414 5188 6999 7873
1070 1239 3961 4215 6451 7981
273 1655 1705 2035 4523 5933
990 3060 3306 4373 8011 8056
311 3215 4003 5248 5536 7976
172 2320 3448 3619 3864 3983
881 986 3255 5262 6317 6634
545 1105 2302 2539 2856 4217
184 637 2750 4916 5419 7896
306 2152 4311 4656 5484 6565
177 525 2044 5050 5125 5693
375 1975 3994 4238 4913 6706
21 3257 3753 3830 4909 7314
248 4339 5261 5759 7332 7648
179 460 6273 6411 7589 8014
452 2696 3350 3842 5081 7378
1290 1344 2528 3018 3486 7906
3547 3784 4499 5319 6148 7067
258 1773 3955 4315 8133 8164
191 259 2283 3077 5692 7203
483 643 645 2377 3036 4494
1125 1297 2167 3327 4041 6016
1301 2323 4049 4384 7215 7750
790 2093 2597 3765 6276 8031
335 3503 3876 4281 4582 7576
80 294 420 1316 2504 3431
965 3133 4174 6210 6475 6696
3111 3666 4964 6412 7949 8117
1397 1584 2512 2683 4967 5053
113 2579 4613 6950 7298 7671
1395 1870 2219 4674 4877 6590
99 894 1296 1505 5613 7846
941 1203 2484 2514 4906 7809
1031 2819 3428 4547 7176 7311
237 546 2236 6386 7251 7586
112 5329 6093 6303 7016 7923
107 2596 3661 4825 5381 7661
1837 2583 3298 4631 6055 6698
1928 2240 3082 3465 3960 4713
820 2140 2544 4398 5489 7898
1127 1697 1865 2182 6826 7124
688 2715 4546 6223 6591 6987
1062 2287 2545 5802 6424 7007
2196 2210 3515 3897 4632 7501
1346 2210 2750 5037 6455 8017
3215 3250 3622 3657 4733 6112
622 1367 2491 5344 5959 7794
1785 1880 2275 4053 4255 5456
2826 3100 3745 3792 4130 6600
1850 2173 3426 4158 4935 7833
3604 4274 4326 4707 6099 6478
768 873 948 1802 4305 4333
358 973 1735 4710 4849 5330
2785 2836 4539 5664 7339 7632
1386 1472 4998 5359 6520 6540
1144 1653 2260 2618 5398 5668
1069 2324 4731 4961 5036 6301
93 1064 4202 4501 6944 7422
188 976 1090 2612 2890 7367
151 1321 3150 5338 5635 6564
520 5732 6068 7659 8074 8089
1035 1213 1389 3135 5270 6391
353 2339 2483 3199 5766 7683
118 140 3398 4007 5416 6147
190 531 2253 3263 4046 5294
709 1201 2185 2279 4159 6250
162 2345 3367 4115 4598 5292
300 651 1064 2816 5277 6811
2034 2555 3833 5894 6338 7398
2297 3820 4361 5568 6332 6497
150 2492 3269 3608 4026 4078
1481 1749 3322 3486 3913 5657
385 1280 2406 3016 6185 7515
1871 2024 2774 3225 3447 5085
1101 1956 2223 2792 3896 4472
1817 2177 3472 4583 5955 7685
2087 2342 4466 4933 6743 6772
1003 1336 1361 2874 3667 6022
797 1701 2308 5305 6298 7407
876 1422 2534 2863 6837 7966
536 1013 2428 7113 7153 7948
283 2737 3078 5463 5551 7021
153 4958 5991 7000 7251 8012
11 705 2430 4051 5784 7478
130 924 3180 3387 3736 7109
592 4245 5342 5345 6479 7780
130 198 4379 5158 5411 5831
11 526 4973 4983 5860 7898
3717 4176 5088 5115 5584 7804
2434 2790 3702 6108 6718 8163
2919 4832 6449 6721 7553 7564
504 2079 3342 6199 6642 8105
2542 4745 5021 5358 6077 6703
100 245 1632 4082 5282 7473
1959 2701 2881 4351 7478 7971
1149 1167 3238 5372 5608 7520
1514 2684 3181 3919 6158 6338
859 1018 3653 3884 3982 7558
579 814 1133 1436 2520 3193
690 816 1932 2712 2917 6291
1823 4216 6785 7071 7155 7272
2438 2981 3648 5211 5279 7712
2378 3096 3159 5504 6186 7215
514 681 753 2069 2554 4224
787 861 5045 6739 6839 7802
442 1121 1683 2834 6418 7044
943 2866 3797 4020 4804 6306
2387 2711 3833 3931 5124 5889
830 2072 3484 5114 5558 6262
116 3045 3207 3227 3829 7450
750 1345 1381 1462 3585 7849
467 2117 2937 3406 6784 7697
689 2009 4544 4582 4769 6476
886 2168 2604 2894 4771 8086
809 3066 3544 6493 6686 6898
304 4095 4785 6965 7050 7724
158 3600 6445 7147 7973 8190
14 1001 1246 1615 2679 5143
1117 1948 2912 4563 5066 7356
1074 2766 5274 5460 6422 6734
2111 3403 3608 4381 6091 6935
26 1509 1864 3909 5070 7545
2472 2954 3249 5896 6781 7762
71 944 2788 3160 4207 7575
1467 4095 5970 7054 7536 7914
1778 2285 2898 3317 7221 7329
1162 1559 1560 2171 6646 8175
537 2140 2157 3620 4087 6148
2696 4740 4879 4928 5852 6608
2128 2608 4742 6597 7070 7649
4806 5355 6691 6778 8059 8182
1243 2358 3358 3390 4793 7327
815 925 1835 3340 5204 5208
266 1431 3412 3509 5472 6481
1869 2185 2592 2840 3360 4167
135 1742 1790 3914 7110 7655
3234 3788 5548 7162 7419 7447
751 858 1264 1588 4972 5855
653 2100 2251 4257 5048 6521
2402 2674 4668 5198 6150 7014
1316 3132 3622 5474 6522 7894
643 2040 3365 4644 5322 5998
395 3889 4159 4413 4609 7474
2202 3038 3280 5868 8141 8162
2982 3228 6066 6788 7124 7460
396 928 1614 4216 4228 7125
80 2127 3833 5312 5330 5527
171 807 5988 6313 7163 7449
2535 3054 4841 5387 7060 7860
339 1763 2843 3744 5205 7977
916 1030 3033 4244 4590 5540
1660 3278 4845 6648 6679 7707
1991 2794 4621 4962 5531 6700
1458 1913 2748 2860 3441 6022
1479 3906 3987 4783 6614 6753
213 1917 3750 4336 7377 7781
37 203 4994 5648 7290 8040
168 209 725 1454 2446 7297
1851 2984 4753 4934 7033 7121
295 1676 3108 6263 7401 7618
1372 1666 3691 4140 5958 6884
592 1836 2042 2592 2940 5988
963 2775 3319 5152 6003 6496
825 2921 3731 4678 6018 7923
1048 1197 1715 2744 2969 4797
2177 4654 4866 5557 6427 7013
1059 1850 3301 4685 5117 6603
254 2463 4565 5815 7265 7321
1545 2530 2687 4972 5287 6925
896 3498 5103 6213 6323 7668
891 1419 6033 6181 7090 7385
1288 1454 1854 2347 3234 7785
1340 1810 2378 2512 3850 4320
432 2454 2992 3164 3476 5566
1135 2822 4885 5099 5615 7096
1079 1088 2353 3037 3290 4016
1215 1370 2705 3032 5404 6162
1331 2531 4047 5804 6135 6961
874 1233 2195 4077 5470 6068
829 1791 2783 3248 4701 7246
565 1188 1275 4269 5187 7003
471 836 1541 3546 5534 7700
255 4520 4999 6035 6200 7789
372 696 982 2219 4062 5686
1092 1512 4331 4476 6421 7122
3048 5038 5951 6652 6818 7767
714 1103 2739 4506 5095 5445
564 857 1663 3535 3680 8165
602 2265 4601 4795 6180 7564
118 2286 2293 6075 6960 7992
369 786 2248 3590 4775 5527
1472 4488 4599 6009 6620 7689
2838 3438 5365 6322 6579 6969
2455 2586 3427 3456 3923 5915
129 4232 4362 4445 4675 5219
720 1943 3181 6584 6889 8148
80 2168 3253 3290 4684 5647
226 1145 1507 5149 5363 7672
123 577 3312 4663 4791 6083
77 891 3049 5227 5490 7489
2543 2686 5650 5743 6498 7409
1848 2282 5072 5103 6159 6380
1170 4436 4646 6158 6700 7252
585 2384 5429 6239 6389 6459
204 5178 6178 6248 7512 8036
563 1009 1508 5296 6906 7145
350 511 2685 2817 3083 8035
2279 3749 5065 5694 6607 6802
31 614 1446 1863 5545 8093
265 1077 1707 2431 6245 6409
2428 3545 3690 6443 7870 7956
995 3909 4789 4857 6154 7758
490 1220 4024 4035 7098 7706
2742 4723 5373 5395 7878 7959
3184 3589 6123 6938 7769 7968
923 2235 3912 6416 7363 7557
166 2168 4425 4684 5745 6757
338 417 1282 6546 7560 7955
521 2958 4937 5995 7492 7744
1712 4322 4418 4816 5804 5859
2975 3101 4105 5538 6465 6692
312 405 2493 3355 4529 5699
394 3867 4480 4658 7787 8039
1853 2329 3304 3489 4219 7347
2695 2814 4058 5360 6226 7724
101 2967 4016 6431 7065 7637
685 1226 3352 3430 4872 6674
1037 2199 3189 3694 4646 6796
1520 2963 3330 4223 4341 7159
511 1512 4439 5935 7329 7382
716 1366 5018 6131 7910 7937
152 325 1231 2421 4052 5472
276 3419 3907 5041 5095 5713
199 843 3218 3689 6312 8167
567 2181 2936 4947 6469 7139
1066 1619 1747 5675 7314 7812
1396 3168 5643 5730 6862 7430
9 5704 5991 6079 7390 7752
1857 2350 3417 6995 7231 7900
399 873 5618 7281 7799 7987
1871 2442 3505 3705 3824 7663
443 1558 3453 5708 6802 7001
1124 1449 3420 4543 5461 7722
1977 2095 5030 6698 7301 8068
137 2071 2853 3174 6423 8081
2203 2583 4355 5559 6032 6789
1754 5089 5845 6450 7414 7757
3278 3299 4356 6902 7366 7830
1630 5760 6660 7202 7234 7785
804 1042 4554 5102 5839 7770
743 4428 4926 6881 7520 8059
1372 2487 3850 4007 5416 7601
575 1166 2207 2930 3042 5896
940 1095 1620 5191 7412 7991
195 730 2120 3558 6033 6366
313 2503 2886 3543 6751 7937
1006 1135 1890 2106 7062 7533
263 2325 2485 3940 5022 7555
2372 3679 3933 5703 6026 6506
1869 5091 5856 6363 7097 7415
860 2124 5879 6274 6592 7495
1247 3050 4634 5873 6870 7582
1227 4025 5577 7137 7198 8026
1318 1486 3962 5213 6798 7352
2443 2573 6224 6861 7569 7722
145 2133 2623 3243 5011 5377
1408 2051 4751 4852 5618 7043
229 2945 4011 4364 6930 8021
566 1219 2282 2574 3210 5559
683 2468 2577 2747 3851 7118
4052 4237 6172 6699 6773 7554
60 1183 3223 6774 7421 8049
890 2270 3967 5386 6772 8070
1671 2217 2385 3970 5348 7893
25 2518 3185 5230 5980 7838
104 1128 1179 2084 2483 6869
1520 1775 5393 5789 7133 7523
1595 1679 1795 3277 6434 7219
441 767 1955 3512 5085 6984
13 96 605 783 2323 5259
1080 3267 3544 5585 7651 7741
529 1610 2010 5020 6327 6396
451 2657 3105 3189 4041 5139
82 208 2810 3733 5380 6698
2100 3078 4752 5289 5398 5597
2165 2351 5077 6761 7926 8106
725 803 2365 5479 5558 8097
712 3777 3989 7550 7592 7661
1716 4220 4571 4818 7135 7323
1646 3566 3602 4088 5426 7975
1451 4732 5107 5545 6072 6288
188 692 5628 5859 7297 7546
3236 4114 4828 7330 7509 7721
1872 2098 2914 4064 4313 6206
796 926 1636 6735 7813 7944
293 1013 1822 1946 6647 8171
1554 3352 5799 6133 7635 7842
2088 2262 2317 3971 4768 7563
285 389 1134 3934 5356 6753
351 1585 2388 3698 4984 6490
3026 5144 5949 7293 7396 7929
950 3086 6014 7784 7958 8029
2268 5409 5864 7016 7256 7908
2999 3994 4442 6913 7317 8094
72 3095 3857 4128 4570 5692
1639 2061 3904 5227 7389 7956
1281 1415 3222 4834 4923 5318
440 3308 3870 4407 6066 7307
687 1857 2462 3071 3517 6347
1089 1733 2575 3791 4953 7550
2331 2382 2959 3522 4062 5232
67 3587 5211 5722 6907 7961
1439 5379 6337 6685 7355 8118
5158 5621 5737 6264 6785 7128
40 710 1538 3587 3932 5926
161 917 1331 3362 5369 8066
2411 5049 5376 6324 6326 7797
296 1264 1669 2832 2884 7852
330 427 2045 2315 3273 3707
1091 1568 2314 3058 7126 7936
1015 1232 4421 5462 6546 7160
621 972 1538 2176 5183 5945
1581 1728 2568 4169 7761 8015
613 5273 5793 6342 7833 7850
2467 2670 2907 4221 6934 7552
1920 3295 3717 6046 7329 8078
76 735 1434 1961 2609 3619
479 2260 4363 4419 7745 7808
918 1027 3943 5449 6085 6710
1093 1617 4614 6528 6685 7493
1893 2533 2725 3533 5913 6000
2301 3091 5837 5953 6768 7475
409 714 954 2960 5337 7905
516 3085 3395 4643 5090 6454
1098 3569 4075 6563 6605 7980
183 838 5113 5519 5682 5749
3247 3440 4980 6136 6629 7234
1867 3454 5424 6932 7192 7277
1510 5972 6798 6994 7130 7485
1949 2677 3467 3805 4349 5403
563 1737 2706 3607 4948 7815
1516 1966 3422 5315 5565 6675
1306 1947 3497 3512 3582 4040
120 865 1057 1780 2233 4165
3115 3767 3786 4300 6382 7277
155 196 3173 6413 7229 8007
2070 3412 4810 7017 7889 8005
2103 2389 4520 6074 7891 8132
673 1308 1575 1929 2504 6291
430 3668 3819 4205 8107 8155
2858 3708 6065 6470 6795 8078
1409 1847 2788 3651 3751 7100
2347 4510 4609 6164 6888 7695
290 923 3796 5224 6957 7317
1553 1921 4467 5250 6336 7551
146 2148 2578 2741 5433 7315
2261 5106 7421 7579 7798 7946
157 5184 5550 5839 5908 7755
3370 5989 6073 6080 6232 7128
4538 4625 6056 6827 7175 7642
1257 1385 1746 2432 5265 6250
2008 3432 4180 5605 5742 7843
536 2984 3175 3978 6678 6954
2754 2958 6133 6317 7262 7736
2067 3926 4952 5009 6425 6787
122 3050 5478 6564 6835 7370
1561 2434 6524 6964 7504 7646
2560 3503 4217 4581 4926 5463
439 2671 3682 4098 5392 7568
1682 3548 3838 4061 5724 6097
1378 2478 2844 7254 7839 8131
1762 3709 4010 4184 6446 7608
400 2574 3761 4753 6173 6681
979 4906 4985 5803 6397 7532
1202 1687 3224 5077 5281 5761
4607 5831 6557 7404 7498 8085
329 1019 2631 2768 3724 6278
326 1789 3148 3445 5161 7758
1846 3810 6315 6382 7655 8079
341 2430 2530 4694 5727 6809
934 1742 4042 5999 6717 8075
1613 2515 3346 6087 7213 7694
589 2001 4184 5087 5289 7615
208 962 1644 2564 3641 6510
238 2927 4806 6488 6522 6570
101 1291 3282 4704 4724 6408
2497 3210 3684 4479 5831 6990
60 3671 6051 6081 6715 7079
194 3755 4757 4897 5089 8119
279 597 1540 4110 4669 5140
419 691 2818 3551 6078 7085
1335 2598 3430 6215 7137 7505
1826 1967 5116 6310 6930 6954
354 429 718 1681 3773 6739
376 876 3669 6433 6912 7696
2949 3754 3784 3872 5823 7083
1773 1934 2644 5237 5361 6882
185 962 1073 1209 1925 6045
1009 2095 2689 5033 6980 7406
654 1042 2584 2920 5034 7582
2459 3881 3931 5735 5761 7131
142 2002 3848 5236 7157 7227
2781 3542 4445 6235 7731 7971
292 506 2299 3851 6856 7630
156 1532 2805 3293 6956 7105
1240 2211 2467 3794 5500 7326
965 1796 2183 3950 4664 5647
1307 2439 5890 5993 6665 7127
222 4071 4738 6314 7448 7512
2302 3038 5420 5650 5807 7791
972 1070 1507 1762 2552 5599
474 2556 3380 5034 6372 6608
34 3917 5238 6053 7774 8060
386 818 2187 2715 3221 5584
2941 4106 4927 5471 6325 6666
3079 4639 5121 6574 7223 7867
2566 2656 3146 5653 5883 6336
785 1492 5604 6208 7143 7315
104 107 1982 2544 5944 7376
1189 1417 3053 3211 4003 6716
371 634 3382 4598 4613 5566
169 2766 3893 4735 5609 7861
983 1108 1183 4354 5444 7360
266 1974 3081 3089 3939 7737
280 331 2932 3881 5313 7780
1642 2581 3155 4460 4527 5817
393 2064 2175 3405 5144 7125
864 2310 2550 4607 6007 7802
2062 2971 4090 4103 5622 7185
1660 1816 5343 5924 5930 7405
2166 2513 2641 3791 4360 8127
2051 2440 3656 4984 6541 8047
2131 2245 5132 6461 6644 7340
870 2520 2624 5437 7244 7704
519 2118 2637 2896 5333 6867
490 4206 4553 6555 6655 7788
5 1060 2205 4367 5916 7710
1453 4034 5339 5556 6428 7876
78 1763 4091 4457 6936 8046
112 2820 4280 5796 5952 6288
794 1058 1272 1856 3313 3802
1678 2970 4312 4837 5020 6840
3330 3824 5603 6170 8094 8118
216 1109 1707 3088 4523 5537
1223 2912 4131 5379 6162 7977
1942 2254 3469 4168 6126 7293
311 740 2227 2894 5173 6794
2405 2847 4699 7127 7136 8076
905 3025 3301 4351 4968 6109
1835 4775 5083 7404 7691 8145
1529 3202 3259 3719 4845 7303
711 819 906 5857 6804 8170
474 600 912 1221 3589 6601
424 680 2313 3209 4210 7354
2241 3051 5491 6558 6879 8190
2028 3457 3776 6187 6648 7369
4189 5577 6295 6767 7733 7916
431 1023 1549 1973 4060 6577
649 1984 3473 4524 4874 7092
1970 4392 4977 5011 5767 6466
7 2147 3850 5691 6374 6481
2459 4806 5368 6136 6349 7389
376 3123 3733 4792 5542 8121
1203 4818 4986 5490 5789 8128
1112 2692 2921 3381 4553 7978
35 1215 1411 4858 6028 6371
334 445 935 988 2390 5046
1980 2702 3020 4885 5065 6724
180 1610 3903 4344 5845 7603
4399 4410 6125 6215 7134 7473
187 2301 3444 3638 6445 7796
2016 2304 2489 4844 6243 6740
560 2036 6361 6765 6810 7846
2003 3119 3770 4070 4705 7775
1389 3153 4640 4967 5762 5777
2010 2083 3042 5499 5943 6897
2147 3257 4573 5510 5736 6232
908 2615 3329 5310 5783 8167
39 1789 2655 3591 4040 6940
1235 1474 5714 6417 7933 8100
221 343 2193 4800 5446 6398
2677 3491 6828 6880 7108 7360
1214 1566 1597 4618 7405 8050
761 1203 2228 2289 3644 3832
3115 4067 4466 4826 5251 6048
800 3969 4893 6431 7151 7249
56 397 2840 2951 3664 7115
1414 1673 2097 5872 7129 7590
1428 3606 4676 4876 5192 5779
634 737 2295 5016 7379 7583
837 2829 5550 5798 6269 6625
2022 2727 3033 4653 6340 8021
742 3967 4987 7377 7616 7626
613 1352 3363 3537 4310 5147
1821 2670 6340 6427 7830 8020
271 709 4125 5984 8019 8045
1917 2714 3356 3562 4502 6297
98 540 1301 2846 4316 6557
864 1554 1633 3744 6756 8030
1171 1863 3845 4256 6615 7728
498 984 3213 6470 6644 7168
994 1173 5465 6035 6383 6521
190 233 2933 3360 4209 6759
1211 2519 3558 5278 5462 6294
363 1363 3869 7565 8033 8114
144 2047 2368 6093 6161 6608
2867 3804 4210 4969 5998 8125
850 3701 4503 7075 7271 7688
1148 1192 1670 3196 5563 5807
2341 4055 6230 7068 7302 7764
70 161 773 3176 4563 4898
305 1368 2136 4180 4998 8166
1741 2660 3054 3713 5586 7182
1605 3937 5054 6188 6217 7771
220 1221 2529 4008 4587 8178
734 1616 3814 5719 5730 7010
790 3270 3555 3948 4610 7233
636 786 1877 3775 4437 7757
2861 3562 4056 4060 7757 8137
4184 4279 4891 7157 7616 7800
816 887 2443 3685 3825 4028
1294 1845 2322 3291 3654 4107
72 500 3442 3865 5886 7161
552 5594 6207 7084 7916 7930
956 1990 3171 3996 4656 7438
559 1873 2904 4048 4225 6426
132 1010 2858 5085 6044 6256
1349 2471 3538 6359 7401 7447
2085 4618 5377 6296 7257 7455
563 1161 2964 4723 5153 7377
311 4988 6156 6225 6271 6813
1654 2325 3258 5581 6793 6870
361 1684 2735 3426 4975 6715
1261 1746 2485 3824 4993 8144
385 1552 3727 4029 5994 7927
1154 1676 2873 5228 6438 6630
814 1608 3015 4365 5262 5968
851 931 2781 3977 7430 8102
6 1882 3080 3530 4440 5266
1135 2375 3271 3330 3407 3905
494 833 997 2497 4936 7534
244 3794 4043 4263 4447 7611
1043 2123 3244 4424 6481 7836
2591 2746 3592 5368 5703 7416
1216 1562 4448 4802 5427 7517
307 539 1023 2434 4756 8066
416 1162 1709 1792 6105 7646
901 983 1819 3295 6553 6658
1089 2091 4015 6131 6912 8027
81 1774 3770 3945 4144 6499
660 810 4954 6519 7532 8033
495 1780 6025 6243 6959 7392
1523 2106 2532 4376 4606 4991
2107 4117 4199 4791 5700 7232
441 1976 1980 4285 6203 7681
352 3182 3495 3986 5525 5593
108 538 2797 5680 6563 7229
1776 1828 3673 3676 5305 7244
1591 4497 4504 6088 6127 6183
813 2689 3448 6530 7031 7698
547 1329 1567 2896 3032 6182
2233 3108 4600 4920 5257 5765
466 2669 3015 3483 6196 6777
759 1214 1529 2693 4372 7376
1324 4799 5241 5966 6367 6499
1271 2646 2723 4347 6584 7993
1383 2200 2297 3145 6151 6300
2165 2977 3680 5178 5288 6358
973 1537 4580 5601 5748 7885
532 1834 3167 3539 5268 5498
1485 1688 4111 4432 4780 5398
1936 2009 5004 6762 6800 8012
1120 1858 2773 6801 6917 7399
3007 3283 4794 5228 5849 7202
1902 2039 2458 2668 2701 3942
1207 1910 3346 5910 6303 6487
2315 2613 3613 4038 7199 7399
421 537 1071 1102 1311 3005
1995 2759 3296 6350 7591 7740
2662 4608 5423 6633 7049 7237
752 2198 2473 3448 4237 7596
2776 4568 4848 5155 6015 6405
1597 1964 2223 3577 3843 7281
460 2175 2372 3893 5990 6283
1186 1886 2934 4429 4601 5514
1251 1393 3505 4512 4568 7078
1028 1587 2395 3127 5431 6889
702 1469 2656 5197 5310 7095
1623 3028 4761 4912 5435 6499
3815 3887 4627 5214 6915 8142
2345 2548 2573 2848 4118 5929
1296 1521 1991 3479 3835 5502
967 2181 3655 5174 5400 5485
515 1058 1859 4017 4478 7538
3418 3464 4665 5483 6265 7061
1482 2496 5887 7279 7350 7703
1887 3024 3810 4489 5233 7456
3260 3522 4518 6115 7039 7457
1589 2804 3741 3965 5065 5623
2493 3329 5004 5141 5449 5629
418 600 1526 3393 6890 7951
1034 4784 4887 5446 5538 8073
896 2556 4147 4774 5275 6640
4901 6015 6549 7136 7364 8002
583 1280 4670 6594 6994 7357
2057 2474 3415 6529 6662 7262
146 2416 2717 3494 4565 5421
660 850 2747 2757 5357 5752
1200 1759 3074 4503 4975 7392
1526 2257 3837 4602 5828 6192
1602 1987 3332 3852 4335 7528
458 791 1812 1897 2078 2503
1395 2246 3922 7598 7632 7754
1253 2516 3836 4258 7024 7913
1755 2150 2593 4526 6441 7971
2379 2540 3484 5775 6615 8031
2903 3986 5394 7214 7220 7954
186 1168 1310 4090 5120 7630
257 2156 2931 3197 5377 7476
772 3859 4002 4447 6473 7176
845 2211 3035 3443 4071 7823
607 1259 1646 2030 3856 3942
303 3136 4200 5491 6119 7630
1440 4431 6708 6731 7553 7634
989 3695 4122 4467 5572 7207
3166 3728 5393 5906 7545 8095
2755 3626 3861 6112 6284 6549
1856 2278 3897 4779 5459 7470
1054 2209 3545 5606 5647 5710
771 1089 1784 2690 5404 7142
159 653 1649 4932 6029 8144
136 144 985 2346 5145 5386
431 1277 2986 3073 6859 7700
1313 1797 2926 3716 6054 6552
942 2740 3746 4822 5626 7831
6 535 1662 1777 3202 7832
849 1314 1423 2308 4484 7950
353 1342 4108 4840 5830 6684
1972 2828 3577 5605 6768 7283
716 1144 3386 3767 5272 5687
669 1665 2718 4238 4585 6590
134 936 2901 2995 4847 6236
483 2447 4001 4426 4679 8071
174 1136 1482 5380 5489 5568
516 1039 3128 4664 6437 8176
1867 5857 5899 6149 7485 7638
2334 2690 3321 4340 7096 7406
132 1258 1633 2869 5041 5946
281 1725 2861 5167 7122 7335
466 1748 1779 3595 5767 7434
744 1368 1659 2446 3800 7493
1858 4379 4411 5112 7058 7674
426 1652 3548 5466 6432 7516
189 1252 4120 4701 6358 6830
4967 5074 5493 5636 6686 7170
1070 2135 2315 2354 5697 7836
781 1210 1695 3331 4714 6974
665 3040 3611 6085 6582 8127
635 2101 2940 5417 5963 7017
74 233 3543 5070 5334 6019
176 545 1701 4362 5382 7616
996 4589 4759 5897 7177 8130
94 3527 4896 5137 5826 7166
1046 1186 4798 5448 5811 6393
2303 2728 3993 4102 4870 5063
1309 4388 5005 5602 6083 6242
207 474 3957 5177 6308 6669
1706 1781 1890 2230 2404 6992
685 1225 1587 2706 5499 7469
2206 2882 3501 6713 7300 8182
3614 3774 3988 4453 6002 6623
1648 3271 3591 3748 4576 5529
542 3022 4812 5264 5438 6859
403 443 1891 3987 6947 8002
1408 2975 3875 4693 7529 7841
434 1348 2857 4223 6333 6617
1190 4011 4583 6073 7416 7662
2558 4425 4852 6569 6993 8186
493 2244 2275 4666 5713 6600
1256 1368 1601 3888 5748 6328
1875 2805 3928 6835 7036 8001
501 2709 2767 3394 3573 5679
1319 1950 2277 4565 6875 7045
262 4891 4979 6873 7847 7871
16 2711 2887 3869 4627 5058
2929 3888 4142 4431 5533 5806
1881 2355 6656 7592 7925 8146
252 2654 4961 5059 5323 8025
14 920 3583 4042 5965 6620
568 1892 4768 5082 5337 6063
